Song Name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_std_0,mfccs_mean_1,mfccs_std_1,mfccs_mean_2,mfccs_std_2,mfccs_mean_3,mfccs_std_3,mfccs_mean_4,mfccs_std_4,mfccs_mean_5,mfccs_std_5,mfccs_mean_6,mfccs_std_6,mfccs_mean_7,mfccs_std_7,mfccs_mean_8,mfccs_std_8,mfccs_mean_9,mfccs_std_9,mfccs_mean_10,mfccs_std_10,mfccs_mean_11,mfccs_std_11,mfccs_mean_12,mfccs_std_12
The Boys Are Back In Town,Jailbreak (Deluxe Edition),Thin Lizzy,1976,266720,70,0.234,0.445,0.706,0.000252,0.205,-9.803,0.0461,80.823,0.768,4,8,1,spotify:track:43DeSV93pJPT4lCZaWZ6b1,1976,0.39415622,0.3417277,0.2856916,0.44942996,0.385316,0.4532756,0.34485546,0.42721972,0.5965686,0.39915994,0.4329523,0.3372089,0.28780553,0.259445,0.19695213,0.29868335,0.24208085,0.3169425,0.2347231,0.27417198,0.3355992,0.2467019,0.2922812,0.23016724,-76.06234,73.043205,107.49375,29.92719,-31.985023,26.906845,30.106628,13.556719,0.34747392,9.637279,6.453255,8.342338,-2.07614,9.030443,4.7283616,6.955619,-5.135099,7.797457,7.698242,6.45018,-1.3155423,6.4131556,2.9245281,6.3353524,-3.1967657,6.1957803
The Calling,The Calling,Tchami,5/20/2022,197760,48,0.00806,0.748,0.872,0.159,0.252,-6.309,0.0628,124.99,0.363,4,6,1,spotify:track:4BSMp7GnQYmqPEkDKLCnOD,2022,0.5028189,0.5732207,0.4597036,0.5003407,0.37379062,0.41679215,0.45073938,0.4285517,0.6291462,0.45668012,0.42316884,0.45366076,0.28101614,0.31347606,0.2793657,0.30104095,0.24042226,0.27400786,0.2778735,0.252542,0.32382137,0.28899732,0.2807747,0.2790342,-48.73108,91.13203,89.72072,50.874374,-5.099698,31.182781,23.177746,19.787117,-1.004408,18.446508,9.068211,14.264088,-1.3183695,12.137559,3.2627163,11.136714,-2.4365888,11.206257,4.2703614,9.09401,-3.5274673,10.351496,2.1565068,8.980142,-3.1648955,11.387171
The Diary of Jane - Single Version,Phobia (Clean Version),Breaking Benjamin,1/1/2006,200546,74,7.13e-05,0.392,0.964,0.0387,0.106,-4.441,0.0644,167.024,0.269,4,10,0,spotify:track:0faXHILILebCGnJBPU6KJJ,2006,0.4770431,0.48213714,0.42607942,0.44730145,0.43567744,0.6078569,0.44739592,0.43172282,0.47061256,0.4441473,0.53620076,0.41781545,0.28188887,0.3078236,0.25432706,0.28599405,0.22293724,0.29865375,0.24935384,0.27259976,0.27496853,0.23151484,0.3221166,0.21702105,-86.23809,134.50713,64.24773,33.122566,-8.280949,17.164854,32.16125,17.11689,3.9266665,9.878526,10.908735,9.1106205,1.965682,8.981569,8.29763,8.84734,0.004840753,7.767114,5.621472,7.5635943,1.6427157,8.225238,3.210474,7.3973746,-3.8830032,6.0582476
The Kill,A Beautiful Lie,Thirty Seconds To Mars,1/1/2005,231533,78,0.0014,0.179,0.912,0.000294,0.582,-3.881,0.0791,182.99,0.289,3,4,0,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,2005,0.40546054,0.35701156,0.39389893,0.3927812,0.44464782,0.3605108,0.42131978,0.42341605,0.3262237,0.3912541,0.40945056,0.5953993,0.2661743,0.27239275,0.29490295,0.27149868,0.31523642,0.2549866,0.28174824,0.3113784,0.23795952,0.3140454,0.26640153,0.32006267,-76.834984,127.63446,96.904144,53.59132,-3.6908293,29.29512,24.36502,15.055093,7.4421225,12.451202,7.055988,10.854874,2.7047114,10.021278,5.308679,8.143571,-1.0878667,7.8940988,4.980501,9.219248,-2.3744948,8.919779,2.4031355,7.652778,-2.819366,7.6478477
The Man Who Sold The World - Live,MTV Unplugged In New York,Nirvana,11/1/1994,261093,74,0.425,0.483,0.753,0.000142,0.257,-8.937,0.0832,115.102,0.42,4,1,0,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,1994,0.3668258,0.342113,0.27868888,0.38254002,0.37053525,0.30470532,0.38932487,0.39677784,0.56193405,0.40030953,0.33547196,0.37133208,0.2559862,0.28562972,0.22327726,0.28986114,0.3082645,0.25243095,0.33683953,0.2448875,0.35442394,0.26562354,0.25575373,0.31591892,-101.43716,107.059814,106.5715,27.469557,-11.806298,25.708029,40.384735,19.08313,3.5901015,10.836758,8.767758,9.870815,0.66510874,9.357991,5.374455,8.640653,-0.5876228,7.3437114,2.546535,6.903275,-6.664732,6.8875685,5.285968,7.388136,-5.876314,6.4589186
"The Middle - Zedd, Maren Morris, Grey",The Middle,Zedd,1/23/2018,184732,77,0.171,0.753,0.657,0.0,0.112,-3.061,0.0449,107.01,0.437,4,7,1,spotify:track:09IStsImFySgyp0pIQdqAc,2018,0.30181575,0.3040898,0.37349427,0.2555883,0.28494373,0.22929151,0.33332875,0.43915758,0.29939157,0.39505896,0.31452927,0.42963237,0.2800071,0.2809491,0.3256097,0.23048174,0.30302197,0.24695551,0.2918513,0.37060446,0.24548158,0.355005,0.2616199,0.36446103,-133.76794,93.98205,78.10268,32.995247,3.1051254,26.525148,14.326368,20.082169,-1.8765825,16.524876,2.8282425,14.347624,3.5209692,11.77084,-1.2298353,14.548338,5.879674,12.057896,1.9548169,10.608049,-4.164499,11.086163,0.42226228,10.953029,-4.306599,10.338181
The Middle,Bleed American,Jimmy Eat World,7/17/2001,165853,80,0.0371,0.643,0.849,0.0,0.058,-5.428,0.0526,162.152,0.903,4,2,1,spotify:track:6GG73Jik4jUlQCkKg9JuGO,2001,0.30840892,0.47126326,0.6016135,0.45198807,0.40447658,0.3206957,0.34759936,0.36676884,0.5004985,0.6014102,0.3988468,0.31604588,0.23234853,0.27058274,0.32229403,0.24751993,0.27196196,0.22798432,0.262986,0.26869684,0.27381635,0.31824267,0.24614005,0.2391382,-48.603287,100.5949,93.65788,24.184462,-7.0871415,20.765425,30.32802,13.622677,1.4801751,11.251437,10.609881,9.001927,-3.8881686,8.67822,8.028252,8.650294,-2.5450234,8.831131,2.9375556,9.100907,-0.5715285,7.5754766,2.0759008,6.300085,-4.4723473,5.9972215
The Motion,Care Package,Drake,8/2/2019,240956,59,0.371,0.631,0.788,0.000317,0.108,-7.142,0.102,157.769,0.544,4,4,0,spotify:track:0Tacxc5lDJ8LwiO1pWNSl8,2019,0.33500463,0.2720512,0.30022326,0.33269182,0.5083512,0.36345375,0.4399716,0.47395068,0.4032732,0.47718114,0.38477612,0.46471676,0.2613371,0.21969482,0.26807925,0.2521579,0.347669,0.2625024,0.30044046,0.31687692,0.28717378,0.3342478,0.275518,0.32703862,-132.52925,110.966034,121.52668,54.064568,14.031308,29.140312,7.0260887,20.566975,-1.2406921,16.447567,0.45768964,14.693888,-3.2365756,13.04466,6.85638,12.190632,-7.233345,13.62758,5.0057797,10.660538,-1.0497392,10.122017,0.32024318,9.739655,-1.0787052,9.264677
The Motto,Take Care (Deluxe),Drake,11/15/2011,181573,72,0.000107,0.766,0.442,6.12e-05,0.111,-8.558,0.356,201.8,0.39,4,1,1,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,2011,0.42814478,0.4774547,0.41266242,0.38071236,0.400462,0.40655312,0.41347426,0.42000148,0.45793706,0.4529522,0.3892532,0.37997437,0.29916462,0.31096494,0.29131138,0.27431205,0.300679,0.3105741,0.3223107,0.304138,0.30184522,0.3202616,0.2875029,0.28711382,-246.9963,129.72816,59.23488,41.466255,-6.3416452,37.146492,9.286556,27.345154,9.622742,19.903978,1.296382,18.7377,-8.156136,16.40828,1.7549679,14.84483,-5.742797,12.622111,0.684452,11.501704,-5.8555074,11.339342,1.9931494,9.24631,-5.341519,8.737713
The Music Began To Play,The Music Began To Play,Mark Knight,8/12/2022,145984,59,0.00151,0.738,0.936,0.707,0.617,-3.451,0.219,127.022,0.27,4,4,0,spotify:track:5jOhS3S7vTj9yQ4UmEk8qj,2022,0.33093795,0.28023717,0.32996076,0.36069524,0.54694873,0.3918824,0.4876103,0.6742272,0.5462513,0.6449838,0.46659943,0.51242495,0.23138812,0.20254232,0.2171611,0.21312892,0.30165,0.27298012,0.27207327,0.3186268,0.28604552,0.31187114,0.23546289,0.29661888,-5.2227726,94.18879,54.008617,28.338099,-8.313988,30.638752,8.1511345,18.485622,5.102004,16.103725,8.673044,16.055294,-6.305983,13.835329,4.0298376,12.46773,-3.756,12.549927,4.1683054,10.256141,-6.3108563,10.850967,-6.6628475,12.823591,-3.6101167,10.120302
The Only Way Is Up - Radio Edit,The Only Way Is Up,Martin Garrix,12/11/2015,189389,40,0.0145,0.593,0.81,0.944,0.0906,-5.976,0.0341,128.067,0.173,4,1,0,spotify:track:0uvFFLI3Z6zidLLUsHDVVk,2015,0.33825353,0.49913442,0.3295522,0.3813274,0.48406172,0.30075234,0.3389843,0.29497024,0.45100275,0.35573617,0.30450827,0.39800978,0.23180278,0.36860538,0.23673819,0.28280395,0.33520308,0.20907469,0.32118356,0.2362367,0.3411548,0.30502447,0.24992108,0.32384375,-50.341248,97.1234,85.582855,48.12726,2.5183992,26.762674,23.659067,15.115147,7.3417277,10.140334,9.350384,10.613342,2.081114,9.459013,4.3822694,8.653675,-3.065068,7.7907352,0.17388432,7.8467746,-0.35286802,9.740669,4.5587525,8.775576,-1.3481889,8.907415
The Parade,The Parade,Joel Corry,2/4/2022,158724,58,0.000755,0.793,0.886,0.878,0.296,-5.071,0.0445,124.04,0.285,4,10,0,spotify:track:0B3H6se7MYo3D7BmzfvdVN,2022,0.4858739,0.48018637,0.50457186,0.49078345,0.49541852,0.4082666,0.47616562,0.52779245,0.56555885,0.7626571,0.6684714,0.49128455,0.2867154,0.24152145,0.29411536,0.27026635,0.25137296,0.23071857,0.23467794,0.21530369,0.27020967,0.25677717,0.2502877,0.22904746,-41.825794,87.405624,41.099033,48.24611,-12.794848,40.027554,18.74589,23.06635,1.9361709,23.966286,8.86469,21.074457,2.5971756,18.152617,7.3487744,18.195639,2.7371783,11.376216,2.7959952,12.692583,-4.345185,9.553246,-0.08882513,9.994494,-3.9679532,8.462429
The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,9/25/2007,269373,77,0.000917,0.433,0.959,0.0,0.028,-4.04,0.0431,172.984,0.365,4,9,1,spotify:track:7x8dCjCr0x6x2lXKujYD34,2007,0.41978204,0.41854486,0.40081102,0.35923418,0.56251216,0.36966243,0.38478398,0.4178264,0.47951669,0.61713743,0.37223268,0.39162925,0.287211,0.2643512,0.2994017,0.23285185,0.30837533,0.24628241,0.2798174,0.2710694,0.27828088,0.3390088,0.22800802,0.24798818,-26.735962,132.23663,76.88265,33.158142,-19.202652,19.084646,30.492819,13.515084,6.033146,10.006899,2.170074,10.214247,-2.3582718,9.307337,6.477383,9.367606,0.91177005,8.433495,4.293418,8.337702,-3.2559144,8.236892,4.2643714,9.050657,-6.387821,6.996541
These Four Walls,A Brief Nirvana,Khamari,5/26/2023,185666,56,0.513,0.602,0.344,0.0,0.133,-7.89,0.149,137.702,0.315,3,7,1,spotify:track:7tzeZLMnqlke2raEMeDZ9S,2023,0.3525082,0.23071626,0.2564485,0.2351012,0.33145908,0.23558152,0.32714835,0.38026688,0.3451684,0.48732698,0.44322354,0.5155511,0.2964998,0.21104239,0.27651346,0.21368979,0.31904483,0.23488078,0.3035963,0.3406004,0.255974,0.37512764,0.28447467,0.36213446,-156.49239,95.00302,113.804306,44.718056,25.508581,24.172918,25.814363,18.516829,5.3732038,21.072418,15.30243,14.239523,-3.8319662,16.238668,1.1392385,13.706013,-3.3097947,12.513925,-0.8508384,11.821855,-4.433643,10.793019,-3.339835,10.333555,-3.4972036,10.496658
Thinkin Bout You,LOG,KATIE,5/22/2019,263592,48,0.606,0.74,0.373,0.0,0.0944,-6.53,0.0366,120.105,0.321,4,0,1,spotify:track:6xwQS49tTYgLQNPGnfWV2H,2019,0.44100785,0.30559853,0.34769216,0.28672707,0.34459028,0.2668505,0.24196675,0.34990868,0.3228806,0.42793941,0.29258576,0.35269567,0.37606964,0.2569758,0.34588626,0.26054206,0.32294607,0.27356446,0.23583713,0.3401164,0.28168696,0.37921104,0.25281844,0.2923016,-113.56174,97.49186,115.6129,43.547592,24.70595,25.956614,18.817305,18.916271,6.2070103,13.506009,4.436124,11.656492,12.798693,11.387086,-3.0056844,11.944931,5.576252,9.82591,4.5568924,9.283849,-3.7388892,9.084043,2.7163367,8.708292,-3.604764,9.559681
This Is a Call,Foo Fighters,Foo Fighters,7/4/1995,233360,58,0.00141,0.261,0.964,2.87e-05,0.183,-6.654,0.0638,162.902,0.326,3,9,1,spotify:track:2wO8aOvN1ogLy1N8XT1WJE,1995,0.35574865,0.39068875,0.43601927,0.4839349,0.57011783,0.41522303,0.4179498,0.42172956,0.48250082,0.39546043,0.34970665,0.46094382,0.23566274,0.2774302,0.28644896,0.24973848,0.31413475,0.24081695,0.29562747,0.29381567,0.28842828,0.2695695,0.22839871,0.30332094,-28.856247,95.23012,91.073456,23.514889,-11.165746,16.252348,30.75291,13.757407,1.5214454,10.206481,7.4523363,6.94477,-6.0129967,8.611526,6.497962,7.1192927,-2.7489955,6.9111724,0.8349313,6.051864,-2.855399,5.50624,1.9052864,5.8575788,-9.747925,5.413309
this is what forever feels like (with Nick Jonas),this is what forever feels like,JVKE,9/13/2024,154841,69,0.182,0.447,0.697,2.49e-06,0.137,-4.896,0.0425,149.024,0.306,4,1,1,spotify:track:3uTsiaNxy6h6EAd7MsCf9D,2024,0.34656468,0.43424946,0.33494374,0.4932936,0.35752577,0.24544899,0.35748008,0.33380044,0.3746393,0.2650483,0.41504103,0.550361,0.22819597,0.32498944,0.23378785,0.34090918,0.27966303,0.20652701,0.29545626,0.264502,0.3067592,0.21359113,0.2774849,0.33414456,-28.795101,82.88819,92.8456,34.00682,2.0828395,21.361034,17.599361,15.712489,9.370741,13.231768,6.401163,13.026301,-1.5906748,14.067133,0.17842749,12.579332,-7.1242986,11.303661,-1.9657212,12.32428,-4.160728,10.615921,-0.41443947,9.877099,-5.304449,9.296325
TIL FURTHER NOTICE (feat. James Blake & 21 Savage),UTOPIA,Travis Scott,7/28/2023,314836,76,0.174,0.65,0.659,0.00772,0.126,-6.522,0.123,76.985,0.154,4,3,0,spotify:track:76gcXhY3Zv6wW0BTe9nHJo,2023,0.35083127,0.30270383,0.32426372,0.36381662,0.3275566,0.42563102,0.43145025,0.3499566,0.451826,0.48100963,0.6662278,0.53466946,0.27541825,0.26534605,0.26892346,0.31306788,0.27834675,0.31241828,0.31524104,0.27797803,0.3321573,0.277114,0.3185117,0.3016798,-108.8085,89.58542,124.701225,49.036686,17.86708,34.538803,25.392456,17.681232,10.4819355,16.184334,12.961736,15.93947,-1.6461403,13.519594,7.5703154,13.695386,-1.0082803,10.415135,7.077567,11.029725,0.3648737,11.320305,1.1064943,9.684513,0.15221359,9.316067
Times Like These,One By One (Expanded Edition),Foo Fighters,10/22/2002,265560,67,1.4e-05,0.376,0.908,1.4e-05,0.241,-3.793,0.0879,144.581,0.266,4,4,0,spotify:track:67vYdAAM3oGsEImCRfbtsF,2002,0.4591913,0.4411959,0.5345549,0.40236127,0.42855728,0.3358809,0.42318654,0.48915255,0.38937864,0.45582926,0.34088686,0.44735202,0.2901995,0.25131142,0.31477377,0.25231695,0.2875199,0.23395011,0.27676788,0.31849,0.26595762,0.32663366,0.21923435,0.28382012,-2.6464772,87.50772,78.55442,22.164465,-24.158981,18.586912,29.123142,11.67299,9.7114,8.949476,13.72425,8.305075,-1.5155063,9.585712,7.450666,6.6063447,1.3276606,6.9691744,9.137663,6.7835007,1.5580914,6.668376,6.370038,6.3710537,-0.8651701,6.137806
TOES (feat. Lil Baby & Moneybagg Yo),KIRK,DaBaby,9/27/2019,136366,64,0.0794,0.816,0.582,5.84e-06,0.0916,-4.141,0.341,160.004,0.542,4,8,1,spotify:track:2FvD20Z8aoWIePi7PoN8sG,2019,0.51263404,0.5027219,0.47009537,0.49124175,0.43901318,0.42535552,0.45636863,0.45096818,0.39707693,0.37854695,0.42577282,0.44966418,0.35404357,0.33079308,0.30245984,0.31443235,0.28691468,0.29505318,0.30749187,0.3087945,0.2980585,0.27980644,0.28505787,0.3005427,-82.42806,96.00645,84.13002,43.117702,8.333914,28.858545,6.4473047,21.397892,9.648533,24.751896,14.866478,21.30514,4.187777,18.68445,1.2341496,17.198156,-0.5580157,15.115236,3.856267,14.574445,-1.0345035,16.178766,5.868878,12.516043,-1.390695,12.238296
Too Good,Borderline,Christian Kuria,1/29/2020,277500,58,0.232,0.69,0.406,1.88e-06,0.145,-9.41,0.106,160.14,0.507,4,5,0,spotify:track:3GP7l2bmXT6T2FNAzERwBr,2020,0.44336557,0.35979405,0.31117067,0.3446528,0.36259598,0.3920906,0.30163476,0.41799518,0.42800722,0.37263528,0.4668881,0.38349724,0.3549712,0.31054157,0.27960283,0.2953373,0.28351897,0.3221433,0.2622727,0.32745516,0.35290337,0.3080365,0.34263122,0.28576687,-155.68832,102.44793,99.21022,41.227455,19.037258,24.438076,27.182434,19.45822,12.024314,16.337658,8.007994,17.049261,-5.298306,12.801107,6.796559,12.329647,-5.3346324,11.558991,6.10977,12.956776,-6.557584,10.151811,0.54845506,10.659812,-4.5104322,9.822438
Topanga,A Love Letter To You 3,Trippie Redd,11/9/2018,215364,66,0.00583,0.753,0.616,1.77e-06,0.109,-8.245,0.0495,105.952,0.0388,4,4,1,spotify:track:1Am3fwJi1NF1sD2McZfVWi,2018,0.40310404,0.45341095,0.3452822,0.43974656,0.43999982,0.35405737,0.37694624,0.35946253,0.46410176,0.45776087,0.4267473,0.44820297,0.29420233,0.3382001,0.25530598,0.30825764,0.29705226,0.26242536,0.2958464,0.26345488,0.32510057,0.3297543,0.29776692,0.31653515,-92.689674,119.18875,75.70907,43.597412,26.660273,28.730562,26.783281,21.048265,9.573579,14.981855,16.596418,13.259926,3.1160235,11.430591,13.58006,13.4217,-0.17708404,9.573856,11.457608,13.098596,5.2981777,9.784822,6.233006,10.723784,6.4214845,10.765572
TORE UP,HARDSTONE PSYCHO,Don Toliver,6/14/2024,126986,82,0.0012,0.534,0.819,0.0011,0.112,-4.329,0.038,154.994,0.0806,4,11,1,spotify:track:1jKXjxMWlq4BhH6f9GtZbu,2024,0.34758702,0.383315,0.44431046,0.61028284,0.5934575,0.5507067,0.45816264,0.44914106,0.53491646,0.4181264,0.5409377,0.46491444,0.21612686,0.26389107,0.24208601,0.28379625,0.2951181,0.30544665,0.2874092,0.26046604,0.296713,0.23219383,0.30280173,0.27648246,-60.278664,91.86249,99.75212,49.292553,-5.2737403,27.347061,10.1228075,19.681492,3.0377967,15.777508,11.894062,11.583182,0.69094175,9.787447,7.8308816,14.479913,-2.5381665,10.420192,9.480485,11.51386,1.2943695,9.334638,3.431693,9.512474,-2.602563,7.6589417
Toroka,Toroka,Christian Kuria,10/21/2020,202075,58,0.905,0.641,0.438,0.000134,0.108,-7.029,0.132,67.529,0.343,4,5,1,spotify:track:6RMltEudPPFoJuUoshxRBB,2020,0.29010797,0.22185189,0.27701634,0.315356,0.4404428,0.32482162,0.29663572,0.5317309,0.27754772,0.24032488,0.22049248,0.2633791,0.31352654,0.25822857,0.32430032,0.29312667,0.35900018,0.30582434,0.24600989,0.38972458,0.23359352,0.292176,0.25890172,0.28459007,-132.44656,96.035095,134.56993,46.56216,25.417435,24.749132,18.520597,22.002033,8.376557,16.468887,1.8553038,15.241617,-9.758491,11.587781,-2.0359862,12.828707,-11.387154,10.555023,0.06705015,12.402045,-10.595899,9.830869,-2.6370769,9.344397,-8.4334955,9.97114
Touch Me - PAX & Rui Da Silva Version,Touch Me (PAX & Rui Da Silva Version),PAX,6/5/2020,205500,57,0.04,0.733,0.609,0.00451,0.0997,-9.426,0.0382,125.991,0.177,4,1,1,spotify:track:5zLVJErfsLzgmvJyR9ojBD,2020,0.51426625,0.38815832,0.28959456,0.36981508,0.4273888,0.6979734,0.52027684,0.4844067,0.60953766,0.42598495,0.32380304,0.31520125,0.32297015,0.21619487,0.2237134,0.2622686,0.27955624,0.31310052,0.29519898,0.30425182,0.29029837,0.266943,0.27939233,0.23659392,-97.44946,87.963745,78.961975,52.867863,8.127791,29.29208,18.671783,24.41967,7.134656,16.375578,2.685078,20.227348,1.0631455,15.430438,3.1006892,17.197554,-6.335503,14.405265,4.5790815,11.193836,-5.038107,12.339112,2.2741742,9.824074,-6.029875,11.623964
Traingazing,Breathe,Sam Wills,6/4/2021,214159,63,0.693,0.852,0.362,0.00536,0.14,-10.055,0.0664,137.542,0.562,4,11,1,spotify:track:49QEJdbU9mf4VUXReOpZ9u,2021,0.25640497,0.3650412,0.32498974,0.49237362,0.42348865,0.30148426,0.4033491,0.3027656,0.3226672,0.2826366,0.317428,0.3089616,0.22441973,0.34425732,0.24723844,0.3625228,0.31921726,0.25107905,0.3511309,0.27571315,0.31702054,0.29386368,0.28830597,0.28814396,-173.40372,91.87217,119.64482,44.19146,39.052147,27.240713,33.34199,20.478428,14.283747,16.70531,13.020139,17.549355,-3.3286264,13.8366165,0.7808185,12.513602,-3.4824638,11.521433,-0.3495556,11.90142,-2.7081068,11.311892,-4.405429,10.024741,-7.500171,8.70804
Tripping Over Air,Tripping Over Air,Aidan Bissett,9/9/2022,182382,61,0.00182,0.627,0.791,0.0,0.3,-4.912,0.0346,116.994,0.523,4,11,1,spotify:track:7mzPAftljnsFmU6131Pqcd,2022,0.33938673,0.47160575,0.39965987,0.4954062,0.42971504,0.40349698,0.4193687,0.33083135,0.36688548,0.25393447,0.33853194,0.36925805,0.2820654,0.3368161,0.2713919,0.32965502,0.31779328,0.3085407,0.31314865,0.2638453,0.30130082,0.22187571,0.2956982,0.32283533,-33.208958,98.0863,86.32045,32.276417,-10.395173,24.310293,13.116727,17.51091,3.9598591,14.087239,10.837253,11.318681,-2.1341107,11.911616,8.365048,9.759663,-0.07476787,10.063591,4.8403025,10.368362,-0.036841713,8.6285715,3.7517898,9.816478,0.7092884,8.3018055
Turks (with Gunna & ft. Travis Scott),Good Intentions,NAV,5/8/2020,161319,62,0.0808,0.894,0.618,0.0,0.558,-4.356,0.129,119.1,0.379,4,7,0,spotify:track:7IMwEtpAiJanqF6vQteZN2,2020,0.5958266,0.47350413,0.55234885,0.5029079,0.41667035,0.41908437,0.37213874,0.3882387,0.35091662,0.43174246,0.42187735,0.4265828,0.32948112,0.27813023,0.3245415,0.29777086,0.26783097,0.29445156,0.26441598,0.27986622,0.27150062,0.29834265,0.30674425,0.27342188,-79.737495,118.71187,66.50175,45.617004,0.48703524,28.564795,13.428576,22.02639,4.5809827,17.59626,2.2704504,15.954598,-7.1707773,15.216158,1.6709641,14.731207,-9.312518,12.729485,3.6656692,11.292934,-4.1067467,11.42753,6.8369317,11.227908,-2.1088183,10.493809
Turn Me On (feat. Vula),Turn Me On (feat. Vula),Riton,9/13/2019,208473,67,0.0149,0.737,0.828,0.000588,0.0862,-4.711,0.0396,124.051,0.517,4,11,1,spotify:track:0qaWEvPkts34WF68r8Dzx9,2019,0.4512561,0.47054708,0.3310542,0.36606964,0.3879227,0.5430366,0.400926,0.38148412,0.45677194,0.47227284,0.5439566,0.3736613,0.3023469,0.3265376,0.25489292,0.31027827,0.27039477,0.3328743,0.28368515,0.27369437,0.33495185,0.30369365,0.33021417,0.26730835,-34.327168,82.88881,77.05096,31.135736,6.7744575,25.694902,17.007006,18.323318,5.024949,16.238941,9.692532,12.787081,6.0652657,12.094343,7.0032544,10.89946,-1.5901741,9.85459,5.9372754,9.32174,-2.3126752,8.387123,4.349734,8.740526,0.91875273,9.165041
Turn off the Lights,Turn off the Lights,Chris Lake,2/23/2018,210546,65,0.0467,0.825,0.745,3.19e-05,0.198,-5.49,0.0754,125.004,0.888,4,11,0,spotify:track:7dsImih2L25fa6qjNphBI7,2018,0.2987381,0.2691232,0.38329712,0.39177307,0.56955045,0.38752902,0.4022633,0.42805183,0.34779185,0.3979051,0.40183383,0.54661626,0.25475216,0.24083856,0.32803926,0.255013,0.34304196,0.2703706,0.29842263,0.30538902,0.26914707,0.3422861,0.2821383,0.33020997,-84.99759,110.87007,70.88224,43.413513,-2.0534081,33.604546,17.248343,22.729599,2.287123,17.495024,3.295878,19.816229,-0.7672272,16.958216,6.743259,16.15281,-0.9156624,15.080574,-0.25034758,13.130404,-5.7199254,9.696475,-3.8967853,9.333977,-6.803471,9.975341
Turn off the Lights - Cages Remix,Turn off the Lights,Chris Lake,2/23/2018,208857,59,0.00324,0.667,0.839,0.00288,0.476,-6.677,0.0542,125.03,0.337,4,11,0,spotify:track:5JeBHduTGxXxytZFXBcIlB,2018,0.33121377,0.35946938,0.51102877,0.36528075,0.42084217,0.3224676,0.4225588,0.38906872,0.39903635,0.5771069,0.47375286,0.5738069,0.23976946,0.24259216,0.33020434,0.24749702,0.306033,0.24837983,0.28512967,0.27886018,0.27543992,0.34510282,0.2795402,0.33087465,-87.8164,111.67186,99.767136,53.02193,-8.152533,27.70431,13.036501,19.77956,6.432188,15.462621,6.69135,16.768099,1.757576,15.085108,9.396497,14.286363,7.478223,12.6526,4.950025,14.921768,-1.0762393,11.736189,3.7183106,10.179796,0.46131665,8.9631405
Turn On The Lights again.. (feat. Future & Fred again..) - Anyma Remix,Turn On The Lights again.. (feat. Future & Fred again..) [Remixes],Swedish House Mafia,9/12/2022,253433,65,0.000833,0.683,0.825,0.727,0.232,-6.175,0.0424,126.023,0.0451,4,7,1,spotify:track:4ptnQ0kQnN1U1Ig8TSslj6,2022,0.3158274,0.43716976,0.39263958,0.39142317,0.4849431,0.5766617,0.70110077,0.5404671,0.586409,0.5964132,0.3786112,0.3109703,0.25153732,0.29901543,0.26797166,0.263022,0.31934378,0.33237404,0.3226479,0.28034058,0.2979807,0.3226999,0.26489177,0.2612546,-51.775955,96.54092,87.67794,46.180294,0.01569621,27.828562,20.04025,17.002323,4.206286,16.18973,13.174911,12.187211,0.94981277,11.235643,9.322578,9.820358,7.8567147,11.310128,13.348611,10.252767,1.7178257,10.236139,1.0109891,11.135214,-4.5190387,9.462209
Twisted,Keith Sweat,Keith Sweat,1996,260666,66,0.393,0.615,0.514,0.0,0.248,-9.759,0.0466,175.849,0.822,4,11,1,spotify:track:69QIVIjPMnI1ABLBqh9P1b,1996,0.3393908,0.57238805,0.36348698,0.4291711,0.32546523,0.2979867,0.46004957,0.28716192,0.37735826,0.26845112,0.33505154,0.34504777,0.25158778,0.36106202,0.22979537,0.33281124,0.26959828,0.20788413,0.33582625,0.20952366,0.31509522,0.2532575,0.3012235,0.31287178,-138.32423,87.549835,103.44359,31.4641,8.93342,28.470646,17.89685,21.273119,-0.8951868,17.710268,-4.4194565,15.3159685,-1.9623467,15.551436,-5.3091373,13.875733,-7.990612,13.217124,3.3547437,12.827127,-7.9324093,10.97915,1.6010232,12.014613,-8.20553,10.67245
